date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:33	297390/297390	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Mar%202020%2011:02:13%20GMT	https://www.avodaq.com/homeoffice2020/main.css	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/main.css	(from https://www.avodaq.com/homeoffice2020/)
15:53:34	43783/43783	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/avosprites.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/avosprites.svg	(from https://www.avodaq.com/homeoffice2020/)
15:53:35	174250/174250	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202020%2011:02:13%20GMT	https://www.avodaq.com/homeoffice2020/app.bundle.js	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/app.bundle.js	(from https://www.avodaq.com/homeoffice2020/)
15:53:36	61563/61563	---M-Z	200	added ('OK')	text/css	date:Mon,%2024%20May%202021%2000:32:27%20GMT	https://www.avodaq.com/assets/css/2ce4c3f5ddb5.css	/Users/skrug/websites/avodaq/www.avodaq.com/assets/css/2ce4c3f5ddb5.css	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:37	11280/11280	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2015:14:06%20GMT	https://www.avodaq.com/files/avodaq-events/src/js/add-to-calendar-buttons/ouical-custom.js?v=10	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq-events/src/js/add-to-calendar-buttons/ouical-customb6f5.js	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:39	320875/320875	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2016%20Apr%202018%2014:59:55%20GMT	https://www.avodaq.com/files/avodaq-events/dist/bundle.js?v=10	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq-events/dist/bundleb6f5.js	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:40	768/768	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Dec%202017%2009:04:24%20GMT	https://www.avodaq.com/files/avodaq-events/dist/img/xing2.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq-events/dist/img/xing2.svg	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:41	428/428	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Dec%202017%2009:04:25%20GMT	https://www.avodaq.com/files/avodaq-events/dist/img/linkedin2.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq-events/dist/img/linkedin2.svg	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:42	300/300	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Dec%202017%2009:04:24%20GMT	https://www.avodaq.com/files/avodaq-events/dist/img/facebook22.svg	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq-events/dist/img/facebook22.svg	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:43	1929/1929	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Dec%202017%2009:04:25%20GMT	https://www.avodaq.com/files/avodaq-events/dist/img/kununu.png	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq-events/dist/img/kununu.png	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:44	86343/86343	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2023:11:45%20GMT	https://www.avodaq.com/assets/images/f/215-402102-Event-Grafik-Paket-Cross-Arch-Netw-LP-Header-1250x504%20(1)-12add12f.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/f/215-402102-Event-Grafik-Paket-Cross-Arch-Netw-LP-Header-1250x504%20(1)-12add12f.jpg	(from https://www.avodaq.com/de/avodaq_Networking_Events.html)
15:53:45	1563823/1563823	---M--	200	added ('OK')	image/png	date:Mon,%2010%20May%202021%2010:28:30%20GMT	https://www.avodaq.com/assets/images/d/215-402111-Event-Grafik-ASCOM-Landingpage-Webinar-Secure-Access-Sicher-Digitalisieren-ca5f9fed.png	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/d/215-402111-Event-Grafik-ASCOM-Landingpage-Webinar-Secure-Access-Sicher-Digitalisieren-ca5f9fed.png	(from https://www.avodaq.com/de/webinar-digitalsierung-healthcare.html)
15:53:45	51857/51857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:48:05%20GMT	https://www.avodaq.com/assets/images/8/215-402007-webexone-LP-Header-1250x504-sRGB-35f5afb8.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/8/215-402007-webexone-LP-Header-1250x504-sRGB-35f5afb8.jpg	(from https://www.avodaq.com/de/webexone.html)
15:53:46	89171/89171	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2023:11:09%20GMT	https://www.avodaq.com/assets/images/c/215-402003-Cary-Videotel-Header-Retusche-sRGB-44fe7d1c.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/c/215-402003-Cary-Videotel-Header-Retusche-sRGB-44fe7d1c.jpg	(from https://www.avodaq.com/de/avodaqxascom_Webinar.html)
15:53:47	33715/33715	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2023:10:40%20GMT	https://www.avodaq.com/assets/images/0/Header_Landingpage_Security%20QB_2-2d4ed850.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/0/Header_Landingpage_Security%20QB_2-2d4ed850.jpg	(from https://www.avodaq.com/de/avodaqSecurityWorkshop.html)
15:53:48	45522/45522	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2022:50:25%20GMT	https://www.avodaq.com/assets/images/a/Header_Landingpage_Event_Grillen-cbbb591a.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/assets/images/a/Header_Landingpage_Event_Grillen-cbbb591a.jpg	(from https://www.avodaq.com/de/GrillAcademy.html)
15:53:49	62316/62316	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Roboto-Light.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Roboto-Light.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:50	61736/61736	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Roboto-Regular.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Roboto-Regular.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:51	62980/62980	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Roboto-Medium.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Roboto-Medium.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:52	62876/62876	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Roboto-Bold.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Roboto-Bold.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:53	68392/68392	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Robotomono-Light.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Robotomono-Light.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:54	66384/66384	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Robotomono-Regular.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Robotomono-Regular.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:55	66440/66440	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Robotomono-Medium.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Robotomono-Medium.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:56	66544/66544	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/fonts/Robotomono-Bold.woff	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/fonts/Robotomono-Bold.woff	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:58	507031/507031	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/sitting_window.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/sitting_window.jpg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:53:59	774/774	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/xing_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/xing_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:00	478278/478278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/laptop_cat.jpg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/laptop_cat.jpg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:00	774/774	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/xing_yello_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/xing_yello_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:01	1009/1009	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/linkedIn_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/linkedIn_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:02	990/990	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/linkedIn_yello_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/linkedIn_yello_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:03	936/936	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/fb_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/fb_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:04	928/928	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/fb_yello_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/fb_yello_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:05	1467/1467	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/kunu_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/kunu_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:06	1379/1379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Mar%202020%2010:59:49%20GMT	https://www.avodaq.com/homeoffice2020/static/kunu_yello_icon.svg	/Users/skrug/websites/avodaq/www.avodaq.com/homeoffice2020/static/kunu_yello_icon.svg	(from https://www.avodaq.com/homeoffice2020/main.css)
15:54:07	54274/54274	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2009:31:42%20GMT	https://www.avodaq.com/files/avodaq/templates/fonts/675520/54d50729-2ab7-49d5-a74c-b604d41c0c59.eot?	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/templates/fonts/675520/54d50729-2ab7-49d5-a74c-b604d41c0c59d41d.eot	(from https://www.avodaq.com/assets/css/2ce4c3f5ddb5.css)
15:54:08	41594/41594	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Jan%202017%2009:31:42%20GMT	https://www.avodaq.com/files/avodaq/templates/fonts/675505/e4693908-7208-4b04-93c4-8d004c3b4e1f.eot?	/Users/skrug/websites/avodaq/www.avodaq.com/files/avodaq/templates/fonts/675505/e4693908-7208-4b04-93c4-8d004c3b4e1fd41d.eot	(from https://www.avodaq.com/assets/css/2ce4c3f5ddb5.css)
